,age,overall,diff,positioning,fk_accuracy,dribbling,long_passing,agility,ball_control,stamina,strength,interceptions,vision,short_passing,curve,aggression,composure,standing_tackle
244,2.995732273553991,4.31748811353631,2.3978952727983707,4.30406509320417,3.4339872044851463,4.276666119016055,4.127134385045092,4.3694478524670215,4.330733340286331,4.276666119016055,4.02535169073515,4.204692619390966,4.276666119016055,4.276666119016055,4.2626798770413155,4.0943445622221,4.382026634673881,4.219507705176107
245,3.091042453358316,4.356708826689592,1.791759469228055,4.290459441148391,4.219507705176107,4.418840607796598,4.174387269895637,4.430816798843313,4.406719247264253,4.204692619390966,3.912023005428146,3.367295829986474,4.290459441148391,4.276666119016055,4.382026634673881,3.295836866004329,4.219507705176107,3.4965075614664802
246,3.091042453358316,4.330733340286331,2.0794415416798357,4.290459441148391,4.060443010546419,4.394449154672439,4.290459441148391,4.532599493153256,4.382026634673881,4.3694478524670215,4.02535169073515,4.07753744390572,4.330733340286331,4.394449154672439,4.174387269895637,4.0943445622221,4.382026634673881,4.248495242049359
247,3.1354942159291497,4.31748811353631,2.1972245773362196,4.343805421853684,4.31748811353631,4.31748811353631,4.290459441148391,4.23410650459726,4.330733340286331,4.189654742026425,4.23410650459726,4.007333185232471,4.343805421853684,4.30406509320417,4.30406509320417,3.8066624897703196,4.356708826689592,3.8918202981106265
248,3.1354942159291497,4.343805421853684,1.6094379124341003,4.0943445622221,3.9512437185814275,4.276666119016055,4.465908118654584,4.189654742026425,4.343805421853684,4.276666119016055,4.189654742026425,4.31748811353631,4.382026634673881,4.406719247264253,4.189654742026425,4.2626798770413155,4.30406509320417,4.290459441148391
249,3.1354942159291497,4.276666119016055,2.3978952727983707,3.8501476017100584,3.784189633918261,4.248495242049359,4.30406509320417,4.23410650459726,4.276666119016055,4.343805421853684,4.219507705176107,4.204692619390966,3.912023005428146,4.356708826689592,3.8501476017100584,4.290459441148391,4.204692619390966,4.2626798770413155
250,3.044522437723423,4.31748811353631,2.0794415416798357,4.143134726391533,4.007333185232471,4.3694478524670215,4.343805421853684,4.343805421853684,4.330733340286331,4.248495242049359,4.1588830833596715,4.330733340286331,4.343805421853684,4.3694478524670215,3.9889840465642745,4.219507705176107,4.189654742026425,4.343805421853684
251,3.044522437723423,4.30406509320417,2.3978952727983707,4.219507705176107,4.110873864173311,4.406719247264253,3.9889840465642745,4.406719247264253,4.290459441148391,4.189654742026425,3.6635616461296463,3.4965075614664802,4.290459441148391,4.30406509320417,4.0943445622221,3.828641396489095,4.31748811353631,3.258096538021482
252,2.995732273553991,4.2626798770413155,2.4849066497880004,4.23410650459726,4.143134726391533,4.290459441148391,4.290459441148391,4.30406509320417,4.2626798770413155,4.204692619390966,4.189654742026425,4.060443010546419,4.290459441148391,4.31748811353631,4.174387269895637,4.04305126783455,4.290459441148391,4.02535169073515
253,3.091042453358316,4.290459441148391,2.1972245773362196,4.1588830833596715,3.8918202981106265,4.418840607796598,4.23410650459726,4.499809670330265,4.356708826689592,4.23410650459726,4.174387269895637,4.23410650459726,4.290459441148391,4.30406509320417,4.219507705176107,4.007333185232471,4.31748811353631,4.189654742026425
254,2.995732273553991,4.189654742026425,2.70805020110221,4.189654742026425,3.8066624897703196,4.23410650459726,4.0943445622221,4.382026634673881,4.23410650459726,4.189654742026425,3.970291913552122,3.332204510175204,4.07753744390572,4.174387269895637,3.970291913552122,3.4339872044851463,4.07753744390572,2.70805020110221
255,3.1354942159291497,4.290459441148391,2.0794415416798357,4.110873864173311,4.290459441148391,4.30406509320417,4.30406509320417,4.30406509320417,4.31748811353631,4.330733340286331,4.143134726391533,4.2626798770413155,4.290459441148391,4.3694478524670215,4.30406509320417,4.189654742026425,4.30406509320417,4.23410650459726
256,3.091042453358316,4.343805421853684,1.791759469228055,4.2626798770413155,3.4965075614664802,4.406719247264253,4.290459441148391,4.454347296253507,4.3694478524670215,4.394449154672439,4.127134385045092,4.343805421853684,4.2626798770413155,4.394449154672439,4.204692619390966,4.219507705176107,4.30406509320417,4.276666119016055
257,3.1780538303479458,4.330733340286331,1.6094379124341003,4.330733340286331,3.6109179126442243,4.356708826689592,4.23410650459726,4.356708826689592,4.30406509320417,4.454347296253507,4.1588830833596715,4.248495242049359,4.2626798770413155,4.290459441148391,4.143134726391533,4.31748811353631,4.290459441148391,4.248495242049359
258,3.091042453358316,4.31748811353631,1.9459101490553132,4.23410650459726,4.07753744390572,4.382026634673881,4.127134385045092,4.499809670330265,4.356708826689592,4.382026634673881,4.1588830833596715,3.784189633918261,4.290459441148391,4.2626798770413155,4.23410650459726,3.6888794541139363,4.30406509320417,3.912023005428146
259,3.044522437723423,4.343805421853684,2.1972245773362196,4.204692619390966,4.204692619390966,4.31748811353631,4.382026634673881,4.290459441148391,4.343805421853684,4.3694478524670215,4.276666119016055,4.290459441148391,4.3694478524670215,4.3694478524670215,4.276666119016055,4.356708826689592,4.343805421853684,4.290459441148391
260,3.091042453358316,4.31748811353631,2.0794415416798357,3.9512437185814275,4.143134726391533,4.276666119016055,4.330733340286331,4.30406509320417,4.31748811353631,4.290459441148391,4.219507705176107,4.276666119016055,4.276666119016055,4.343805421853684,4.189654742026425,4.30406509320417,4.290459441148391,4.31748811353631
261,2.995732273553991,4.219507705176107,2.6390573296152584,4.248495242049359,3.8066624897703196,4.290459441148391,4.143134726391533,4.330733340286331,4.248495242049359,4.1588830833596715,3.970291913552122,2.995732273553991,4.174387269895637,4.204692619390966,3.871201010907891,3.6888794541139363,3.912023005428146,2.4849066497880004
262,3.1354942159291497,4.290459441148391,2.0794415416798357,4.060443010546419,3.7376696182833684,4.189654742026425,4.23410650459726,4.23410650459726,4.31748811353631,4.248495242049359,4.2626798770413155,4.248495242049359,4.219507705176107,4.30406509320417,3.9889840465642745,4.290459441148391,4.189654742026425,4.31748811353631
263,3.044522437723423,4.356708826689592,2.0794415416798357,4.330733340286331,4.127134385045092,4.394449154672439,4.290459441148391,4.382026634673881,4.454347296253507,4.330733340286331,4.02535169073515,3.295836866004329,4.430816798843313,4.3694478524670215,4.290459441148391,3.7376696182833684,4.356708826689592,3.4339872044851463
264,3.1354942159291497,4.382026634673881,1.6094379124341003,4.343805421853684,3.9512437185814275,4.454347296253507,4.23410650459726,4.499809670330265,4.442651256490317,4.290459441148391,4.1588830833596715,3.5553480614894135,4.394449154672439,4.356708826689592,4.248495242049359,4.060443010546419,4.382026634673881,3.4657359027997265
265,3.091042453358316,4.356708826689592,1.791759469228055,4.330733340286331,3.5553480614894135,4.3694478524670215,4.356708826689592,4.442651256490317,4.394449154672439,4.248495242049359,4.07753744390572,4.07753744390572,4.343805421853684,4.382026634673881,4.31748811353631,4.04305126783455,4.189654742026425,4.060443010546419
266,3.1354942159291497,4.30406509320417,1.9459101490553132,4.060443010546419,4.219507705176107,4.343805421853684,4.343805421853684,4.174387269895637,4.394449154672439,4.189654742026425,4.23410650459726,4.204692619390966,4.330733340286331,4.382026634673881,4.276666119016055,4.1588830833596715,4.330733340286331,4.276666119016055
267,3.091042453358316,4.23410650459726,2.4849066497880004,3.9512437185814275,3.5263605246161616,4.31748811353631,4.174387269895637,4.477336814478207,4.248495242049359,4.356708826689592,3.6109179126442243,2.772588722239781,4.07753744390572,4.189654742026425,3.7376696182833684,3.258096538021482,3.9318256327243257,3.2188758248682006
268,2.9444389791664403,4.31748811353631,2.4849066497880004,4.143134726391533,4.454347296253507,4.382026634673881,4.343805421853684,4.31748811353631,4.382026634673881,4.248495242049359,4.23410650459726,3.4657359027997265,4.30406509320417,4.31748811353631,4.465908118654584,3.6888794541139363,4.31748811353631,3.6375861597263857
269,3.1354942159291497,4.330733340286331,1.791759469228055,4.356708826689592,4.060443010546419,4.31748811353631,4.2626798770413155,4.290459441148391,4.343805421853684,4.23410650459726,4.204692619390966,3.295836866004329,4.330733340286331,4.343805421853684,4.330733340286331,4.007333185232471,4.30406509320417,3.4339872044851463
270,3.2188758248682006,4.394449154672439,1.6094379124341003,4.2626798770413155,3.970291913552122,4.30406509320417,4.330733340286331,4.189654742026425,4.330733340286331,4.5217885770490405,4.418840607796598,4.418840607796598,4.2626798770413155,4.382026634673881,4.143134726391533,4.290459441148391,4.343805421853684,4.382026634673881
271,3.1780538303479458,4.31748811353631,1.791759469228055,4.127134385045092,3.6888794541139363,4.248495242049359,4.2626798770413155,4.07753744390572,4.248495242049359,4.48863636973214,4.430816798843313,4.276666119016055,4.248495242049359,4.276666119016055,3.9318256327243257,4.406719247264253,4.1588830833596715,4.30406509320417
272,3.1354942159291497,4.290459441148391,2.1972245773362196,4.204692619390966,4.1588830833596715,4.276666119016055,4.276666119016055,4.31748811353631,4.30406509320417,4.465908118654584,4.1588830833596715,4.189654742026425,4.30406509320417,4.31748811353631,4.174387269895637,4.143134726391533,4.23410650459726,4.1588830833596715
273,3.044522437723423,4.30406509320417,2.302585092994046,4.189654742026425,4.060443010546419,4.394449154672439,3.9889840465642745,4.430816798843313,4.3694478524670215,4.174387269895637,3.9512437185814275,3.2188758248682006,4.23410650459726,4.219507705176107,4.276666119016055,4.143134726391533,4.30406509320417,3.4657359027997265
274,3.044522437723423,4.276666119016055,2.302585092994046,4.248495242049359,4.143134726391533,4.3694478524670215,4.143134726391533,4.343805421853684,4.330733340286331,4.219507705176107,4.04305126783455,3.6375861597263857,4.23410650459726,4.2626798770413155,4.276666119016055,3.9889840465642745,4.276666119016055,3.58351893845611
275,2.995732273553991,4.3694478524670215,2.0794415416798357,3.7612001156935624,3.7612001156935624,4.204692619390966,4.3694478524670215,4.248495242049359,4.356708826689592,4.343805421853684,4.2626798770413155,4.382026634673881,4.290459441148391,4.3694478524670215,4.1588830833596715,4.356708826689592,4.382026634673881,4.3694478524670215
276,3.044522437723423,4.330733340286331,1.9459101490553132,4.2626798770413155,4.174387269895637,4.343805421853684,4.276666119016055,4.394449154672439,4.356708826689592,4.406719247264253,4.143134726391533,4.007333185232471,4.3694478524670215,4.31748811353631,4.330733340286331,4.007333185232471,4.219507705176107,3.8918202981106265
277,3.091042453358316,4.290459441148391,2.302585092994046,4.189654742026425,4.276666119016055,4.248495242049359,4.276666119016055,3.9512437185814275,4.290459441148391,4.356708826689592,4.219507705176107,4.174387269895637,4.30406509320417,4.356708826689592,4.219507705176107,3.871201010907891,4.3694478524670215,4.189654742026425
278,3.1780538303479458,4.356708826689592,1.791759469228055,4.330733340286331,4.430816798843313,4.406719247264253,4.30406509320417,4.343805421853684,4.394449154672439,4.3694478524670215,4.219507705176107,4.23410650459726,4.31748811353631,4.3694478524670215,4.442651256490317,4.1588830833596715,4.3694478524670215,4.127134385045092
279,3.1354942159291497,4.3694478524670215,1.6094379124341003,4.219507705176107,4.007333185232471,4.343805421853684,4.3694478524670215,4.23410650459726,4.356708826689592,4.430816798843313,4.430816798843313,4.31748811353631,4.31748811353631,4.382026634673881,4.248495242049359,4.442651256490317,4.356708826689592,4.382026634673881
280,3.1780538303479458,4.3694478524670215,1.0986122886681098,4.31748811353631,4.51085950651685,4.406719247264253,4.30406509320417,4.430816798843313,4.394449154672439,4.330733340286331,3.871201010907891,4.189654742026425,4.3694478524670215,4.343805421853684,4.48863636973214,4.127134385045092,4.406719247264253,4.174387269895637
281,2.995732273553991,4.2626798770413155,2.6390573296152584,4.2626798770413155,3.828641396489095,4.30406509320417,4.23410650459726,4.290459441148391,4.276666119016055,4.276666119016055,4.189654742026425,4.127134385045092,4.23410650459726,4.30406509320417,3.9889840465642745,4.189654742026425,4.127134385045092,4.127134385045092
282,2.9444389791664403,4.248495242049359,2.5649493574615367,4.1588830833596715,3.828641396489095,4.290459441148391,4.23410650459726,4.204692619390966,4.290459441148391,4.04305126783455,3.871201010907891,3.332204510175204,4.248495242049359,4.248495242049359,4.110873864173311,3.784189633918261,4.1588830833596715,3.4657359027997265
283,2.8903717578961645,4.127134385045092,2.9444389791664403,3.871201010907891,3.9318256327243257,4.23410650459726,4.0943445622221,4.07753744390572,4.23410650459726,4.07753744390572,3.912023005428146,3.295836866004329,4.07753744390572,4.174387269895637,4.0943445622221,3.828641396489095,4.060443010546419,3.5553480614894135
284,3.1354942159291497,4.31748811353631,1.9459101490553132,4.127134385045092,3.912023005428146,4.2626798770413155,4.219507705176107,4.1588830833596715,4.290459441148391,4.477336814478207,4.418840607796598,4.276666119016055,4.1588830833596715,4.248495242049359,4.04305126783455,4.430816798843313,4.219507705176107,4.30406509320417
285,3.091042453358316,4.31748811353631,2.0794415416798357,4.290459441148391,4.07753744390572,4.430816798843313,4.07753744390572,4.477336814478207,4.343805421853684,4.23410650459726,4.127134385045092,3.4965075614664802,4.23410650459726,4.204692619390966,4.174387269895637,4.1588830833596715,4.219507705176107,3.6109179126442243
286,3.044522437723423,4.30406509320417,2.302585092994046,4.189654742026425,3.784189633918261,4.31748811353631,4.31748811353631,4.204692619390966,4.356708826689592,4.31748811353631,4.31748811353631,4.248495242049359,4.31748811353631,4.382026634673881,3.8918202981106265,3.9889840465642745,4.30406509320417,4.30406509320417
287,3.091042453358316,4.276666119016055,2.1972245773362196,4.189654742026425,4.174387269895637,4.330733340286331,4.189654742026425,4.330733340286331,4.31748811353631,3.9889840465642745,4.127134385045092,3.828641396489095,4.2626798770413155,4.30406509320417,4.382026634673881,4.060443010546419,4.23410650459726,3.8501476017100584
288,2.9444389791664403,4.31748811353631,2.6390573296152584,4.219507705176107,4.276666119016055,4.442651256490317,4.060443010546419,4.465908118654584,4.394449154672439,4.343805421853684,3.9512437185814275,3.367295829986474,4.276666119016055,4.290459441148391,4.219507705176107,3.7612001156935624,4.248495242049359,3.7612001156935624
